link,likes/views,comments
https://www.instagram.com/p/BWOwvLnl0q6/,"6,482",32
https://www.instagram.com/p/BWOhLhxFIza/,"6,017",18
https://www.instagram.com/p/BWOQyc8lPIW/,"8,807",60
https://www.instagram.com/p/BWOBQdwFXuN/,10.9k,41
https://www.instagram.com/p/BWNaVJKF6kN/,"1,481",4
https://www.instagram.com/p/BWNNt41FToe/,"5,459",122
https://www.instagram.com/p/BWMWrQVFWKG/,"5,883",33
https://www.instagram.com/p/BWMFClalu3q/,10k,42
https://www.instagram.com/p/BWL4tt1Favs/,"6,186",29
https://www.instagram.com/p/BWLi68WFV5Z/,"3,800",14
https://www.instagram.com/p/BWLQZQMlE_w/,"8,572",51
https://www.instagram.com/p/BWKq7z6lWK4/,"7,937",39
https://www.instagram.com/p/BWJ1GYolOUK/,"6,425",44
https://www.instagram.com/p/BWJp7XKFQeZ/,"7,017",71
https://www.instagram.com/p/BWJdErQl0mc/,"5,156",29
https://www.instagram.com/p/BWI4QCDleGJ/,15.9k,93
https://www.instagram.com/p/BWInYChFC8P/,10k,47
https://www.instagram.com/p/BWIOO48lmp0/,"6,657",96
https://www.instagram.com/p/BWG8QdWF9tT/,"9,646",132
https://www.instagram.com/p/BWGsmsAFFsZ/,11k,60
https://www.instagram.com/p/BWGbJYmFr2m/,"5,578",232
https://www.instagram.com/p/BWGCAkjFizX/,"9,501",15
https://www.instagram.com/p/BWFpw7lFAXG/,"8,687",48
https://www.instagram.com/p/BWEYH04lRKB/,"8,330",23
https://www.instagram.com/p/BWDpTVyF4Dm/,"7,284",25
https://www.instagram.com/p/BWDcUniFM0Z/,"3,744",8
https://www.instagram.com/p/BWDNjKAFQSt/,10k,52
https://www.instagram.com/p/BWB85P2F7Vt/,"8,629",141
https://www.instagram.com/p/BWBm1rdFGBK/,"4,363",16
https://www.instagram.com/p/BWBUyLsFPgv/,"9,757",42
https://www.instagram.com/p/BWA2xf5lGCw/,"9,421",51
https://www.instagram.com/p/BWAqUAxFMTF/,"6,303",56
https://www.instagram.com/p/BWADNeBl4zm/,12.1k,86
https://www.instagram.com/p/BV_F7m1lG9U/,"7,785",37
https://www.instagram.com/p/BV96rtIFuvQ/,"5,572",89
https://www.instagram.com/p/BV800ugFMIc/,"9,939",121
https://www.instagram.com/p/BV8RGGkF_nL/,"9,996",38
https://www.instagram.com/p/BV7QiEuFAWK/,"7,384",94
https://www.instagram.com/p/BV6N2hKlJYR/,"8,404",168
https://www.instagram.com/p/BV53-UgFEm8/,"9,554",63
https://www.instagram.com/p/BV4nhM4FsF8/,10.6k,232
https://www.instagram.com/p/BV2UivKF7uT/,"8,365",91
https://www.instagram.com/p/BV0MO4ulVGw/,"8,473",31
https://www.instagram.com/p/BVyAEDuFv9m/,"9,131",182
https://www.instagram.com/p/BVvIH1Kljrh/,10.6k,65
https://www.instagram.com/p/BVsf2IiF8BU/,13.6k,62
https://www.instagram.com/p/BVr0lOEFZaI/,"8,915",16
https://www.instagram.com/p/BVqujuZF1KI/,"8,433",30
https://www.instagram.com/p/BVpY2XFFhBc/,11.4k,82
https://www.instagram.com/p/BVnRz_VFyxi/,"7,369",28
https://www.instagram.com/p/BVkNU6jF7rr/,"7,864",113
https://www.instagram.com/p/BVikJiYl4I2/,"9,973",22
https://www.instagram.com/p/BVfAVvtF28B/,"7,398",73
https://www.instagram.com/p/BVc9wDZlvEk/,11k,67
https://www.instagram.com/p/BVbQtPOlbdV/,"7,216",37
https://www.instagram.com/p/BVZwzqTFmQ0/,12.4k,167
https://www.instagram.com/p/BVU3OSUFNuj/,"6,914",149
https://www.instagram.com/p/BVTcydml1KL/,"8,892",40
https://www.instagram.com/p/BVSaoVzFCyb/,10.7k,144
https://www.instagram.com/p/BVPz6czloGV/,"7,981",280
https://www.instagram.com/p/BVNZWoElP5T/,"8,796",187
https://www.instagram.com/p/BVKU_qGFbFk/,"9,060",188
https://www.instagram.com/p/BVH9udhFzPa/,"8,555",77
https://www.instagram.com/p/BVF4Le3Fp7V/,11k,112
https://www.instagram.com/p/BVCrHG1lgnw/,"6,950",36
https://www.instagram.com/p/BVBMCnAFsEh/,"6,459",44
https://www.instagram.com/p/BVAkM9hlPp_/,10.1k,63
https://www.instagram.com/p/BU9yG8YlzLz/,10.9k,135
https://www.instagram.com/p/BU8eHDZFoxz/,"7,233",269
https://www.instagram.com/p/BU4yvCOFCh4/,11.5k,53
https://www.instagram.com/p/BU1sr4kl_lz/,"8,836",123
https://www.instagram.com/p/BUzPQy5FWIr/,"9,434",24
https://www.instagram.com/p/BUuMs0RlOr2/,"7,577",60
https://www.instagram.com/p/BUri-CCFKR1/,12.6k,55
https://www.instagram.com/p/BUqHnbMluIv/,"7,826",54
https://www.instagram.com/p/BUmRsNnFAGq/,10k,64
https://www.instagram.com/p/BUkLYwtFc0F/,"9,001",150
https://www.instagram.com/p/BUhNc88FAiX/,"5,966",163
https://www.instagram.com/p/BUfo8ibFo3R/,"7,338",175
https://www.instagram.com/p/BUbuPq6Fap6/,12.3k,145
https://www.instagram.com/p/BUYaI4BFWVi/,10.9k,76
https://www.instagram.com/p/BUXXbAIFC9q/,"8,466",68
https://www.instagram.com/p/BUUNykpltwo/,"8,974",41
https://www.instagram.com/p/BUKRcgWFjrT/,"8,919",41
https://www.instagram.com/p/BUHkSOllBiA/,13.1k,110
https://www.instagram.com/p/BUFCEWZFq_j/,"8,522",138
https://www.instagram.com/p/BUCkpTKFS5N/,"9,950",71
https://www.instagram.com/p/BT_3CycFDO8/,"9,707",53
https://www.instagram.com/p/BT9QzXOlHZv/,"9,717",86
https://www.instagram.com/p/BT5NEoPl2G0/,"9,104",69
https://www.instagram.com/p/BT10ijulPME/,"4,780",30
https://www.instagram.com/p/BTy9ApglReq/,"4,647",139
https://www.instagram.com/p/BTwRlLMlkEV/,11.4k,125
https://www.instagram.com/p/BTuxN27Fb0z/,11.9k,75
https://www.instagram.com/p/BTrRfk8FsWK/,"5,464",7
https://www.instagram.com/p/BTpWQRklMSW/,"7,830",112
https://www.instagram.com/p/BTmIaDllwaL/,"6,474",27
https://www.instagram.com/p/BTjeNlSlHAY/,"9,528",30
https://www.instagram.com/p/BTiEIB6lQ24/,"9,106",64
https://www.instagram.com/p/BTfTyloFU4T/,11.7k,90
https://www.instagram.com/p/BTb5Dk1FAXq/,"8,035",311
https://www.instagram.com/p/BTZWHeClxtc/,"6,531",130
https://www.instagram.com/p/BTWkT2XlNo5/,"8,769",87
https://www.instagram.com/p/BTUaxvql9BR/,"8,406",45
https://www.instagram.com/p/BTRzh-9lya9/,"7,191",445
https://www.instagram.com/p/BTPJAb-lt2N/,"7,201",71
https://www.instagram.com/p/BTOHi3mFJAG/,"6,603",36
https://www.instagram.com/p/BTLf6wbl3rZ/,"7,059",93
https://www.instagram.com/p/BTH1u2ilxvM/,"8,187",49
https://www.instagram.com/p/BTEuacYFnnH/,"9,263",192
https://www.instagram.com/p/BTCNhvplA_b/,"8,154",33
https://www.instagram.com/p/BTAGbUGFv6X/,"7,836",72
https://www.instagram.com/p/BS-waSKFrEn/,"9,934",165
https://www.instagram.com/p/BS9kasSFLp4/,"6,342",10
https://www.instagram.com/p/BS61rPyFjfQ/,"5,481",94
https://www.instagram.com/p/BS6MY1tF8xE/,"7,796",154
https://www.instagram.com/p/BS3fAxSFEUJ/,"7,387",52
https://www.instagram.com/p/BS0G9J3lkrL/,"9,361",30
https://www.instagram.com/p/BSwOoLwl-hQ/,"6,916",34
https://www.instagram.com/p/BSu_i_SFxRW/,"5,916",411
https://www.instagram.com/p/BStygYPla_B/,"6,231",23
https://www.instagram.com/p/BSsE4dUlSra/,"7,990",70
https://www.instagram.com/p/BSoMie7lS-i/,"7,789",26
https://www.instagram.com/p/BSmHNDvlP8t/,"9,230",69
https://www.instagram.com/p/BSjItcxFofk/,"8,716",47
https://www.instagram.com/p/BSgfrk6lA3B/,11.5k,380
https://www.instagram.com/p/BSc029BlPFf/,"9,273",104
https://www.instagram.com/p/BSaS5jrllyi/,"6,703",55
https://www.instagram.com/p/BSYzvgVF-wz/,"7,013",30
https://www.instagram.com/p/BSYLHxPFE8d/,10.4k,55
https://www.instagram.com/p/BSWEEs8FMLB/,"5,916",42
https://www.instagram.com/p/BSU3YlklUbA/,"7,092",79
https://www.instagram.com/p/BSR5gGIl3Ws/,"7,721",290
https://www.instagram.com/p/BSRCpoCD2l-/,"7,900",35
https://www.instagram.com/p/BSOVJQOFhQC/,"8,129",29
https://www.instagram.com/p/BSLxLq7lTnh/,"6,525",30
https://www.instagram.com/p/BSK03ONl7Qj/,"5,115",265
https://www.instagram.com/p/BSBxtSClrtW/,"9,010",75
https://www.instagram.com/p/BR-2_XiF5vK/,"4,988",18
https://www.instagram.com/p/BR74KrulBte/,"7,777",33
https://www.instagram.com/p/BR58fkqFjeV/,"6,411",57
https://www.instagram.com/p/BR4fC9eFxXn/,"8,325",61
https://www.instagram.com/p/BRyB8I7FzV6/,"5,564",101
https://www.instagram.com/p/BRw7woBFt9R/,"7,652",32
https://www.instagram.com/p/BRvt-Ntl5Yx/,"7,187",252
https://www.instagram.com/p/BRs2THjFcFa/,"7,534",88
https://www.instagram.com/p/BRksVhilSqy/,"6,517",50
https://www.instagram.com/p/BRjVDtQlgIn/,10k,71
https://www.instagram.com/p/BRg8F0llTxu/,"7,642",44
https://www.instagram.com/p/BRcWzxQlEPt/,"6,650",36
https://www.instagram.com/p/BRY23tuljuP/,"7,954",38
https://www.instagram.com/p/BRWRJ3glYRN/,"7,295",47
https://www.instagram.com/p/BRUg6MalCPk/,"6,970",74
https://www.instagram.com/p/BRTWq-0lNFS/,"5,582",68
https://www.instagram.com/p/BRR3A5mleoU/,"7,491",110
https://www.instagram.com/p/BRPBSSQFqfZ/,"8,393",82
https://www.instagram.com/p/BRM5ajAFwcc/,"7,236",57
https://www.instagram.com/p/BRHgGR8Fu0G/,"5,630",18
https://www.instagram.com/p/BRFbVF8lnqm/,"6,057",29
https://www.instagram.com/p/BRBOcjClFH1/,"4,791",94
https://www.instagram.com/p/BQ-8hkJldIQ/,"5,904",16
https://www.instagram.com/p/BQ9hQv4lqYk/,"5,112",23
https://www.instagram.com/p/BQ9EHREFdaM/,"7,080",43
https://www.instagram.com/p/BQ5mXCQF4Ci/,"6,780",48
https://www.instagram.com/p/BQ3zqlxlTVN/,"5,893",49
https://www.instagram.com/p/BQ2Cu4iF0CR/,"7,259",49
https://www.instagram.com/p/BQ1b4FkFtrF/,"6,024",127
https://www.instagram.com/p/BQyYu1DlJKO/,"5,887",65
https://www.instagram.com/p/BQxve1uFr7Y/,"4,792",33
https://www.instagram.com/p/BQtzCoLl4-J/,"5,656",53
https://www.instagram.com/p/BQtTMtYlYy1/,"5,099",95
https://www.instagram.com/p/BQspRHrlS58/,"5,188",32
https://www.instagram.com/p/BQqEVFLFhKy/,"6,465",34
https://www.instagram.com/p/BQnX9MGFf8S/,"5,385",50
https://www.instagram.com/p/BQkUYZtjHVa/,"6,527",147
https://www.instagram.com/p/BQizQbkj5hi/,"6,237",64
https://www.instagram.com/p/BQg2FH5je-h/,"5,219",53
https://www.instagram.com/p/BQeAxMhD4JA/,"4,762",17
https://www.instagram.com/p/BQdwkvVjxeR/,"6,635",51
https://www.instagram.com/p/BQb2abmDnK_/,"7,811",90
https://www.instagram.com/p/BQbfMLCjmyR/,"6,050",211
https://www.instagram.com/p/BQWvgXegVlg/,"5,086",66
https://www.instagram.com/p/BQVdUzpDZGp/,"7,199",57
https://www.instagram.com/p/BQT674NgHdF/,"6,293",40
https://www.instagram.com/p/BQQZmbIDlJC/,"6,414",61
https://www.instagram.com/p/BQLA4I5DrQY/,"4,648",46
https://www.instagram.com/p/BQIn4Jojqh_/,"5,213",94
https://www.instagram.com/p/BQFj6VWjrdr/,"4,739",31
https://www.instagram.com/p/BQEY-zGD1jy/,"4,922",46
https://www.instagram.com/p/BP32D4rj4xk/,"6,724",75
https://www.instagram.com/p/BPyvIejj5qs/,"5,579",40
https://www.instagram.com/p/BPnBttqj2ZD/,"4,155",46
https://www.instagram.com/p/BPh93wmj_Xu/,"4,520",77
https://www.instagram.com/p/BPaeVhwjRJ0/,"3,045",16
https://www.instagram.com/p/BPXxMhSDTF4/,"4,140",46
https://www.instagram.com/p/BPVJEUUjZ5Z/,"4,052",46
https://www.instagram.com/p/BPP0k3SDtrz/,"4,117",34
https://www.instagram.com/p/BPNfgYaDNV_/,"3,932",149
https://www.instagram.com/p/BPKd0HejQeC/,"4,032",36
https://www.instagram.com/p/BPJNjQZjwvE/,"5,426",24
https://www.instagram.com/p/BPICG-RD0Oy/,"3,221",45
https://www.instagram.com/p/BPExykJjQVp/,"4,106",30
https://www.instagram.com/p/BPClqW8DIcG/,"3,590",29
https://www.instagram.com/p/BO94c0YjJQd/,"5,502",60
https://www.instagram.com/p/BO7WJdeDq-L/,"2,718",31
https://www.instagram.com/p/BO5zAr3DzbE/,"5,207",24
https://www.instagram.com/p/BO4z3ikj4kJ/,"2,454",4
https://www.instagram.com/p/BO4oCIEjabJ/,"5,179",62
https://www.instagram.com/p/BO2kt6kDuI2/,"4,808",48
https://www.instagram.com/p/BOxcndYjM1g/,"3,396",27
https://www.instagram.com/p/BOt4CO-DPAB/,"3,226",19
https://www.instagram.com/p/BOpcyiogzU4/,"6,721",59
https://www.instagram.com/p/BOmn9_7g053/,"4,147",34
https://www.instagram.com/p/BOkDmLQgRv0/,"4,279",23
https://www.instagram.com/p/BOieytiAvHa/,"5,149",80
https://www.instagram.com/p/BOhbQ-yAxjt/,"3,822",29
https://www.instagram.com/p/BOfOz2EAIvV/,"4,354",31
https://www.instagram.com/p/BOdRpMmAqE5/,"3,681",42
https://www.instagram.com/p/BOXIEHRgHQP/,"3,619",157
https://www.instagram.com/p/BOUs7OhgJ1v/,"4,778",27
https://www.instagram.com/p/BOIVSNegeG1/,"3,424",18
https://www.instagram.com/p/BOH3f80ALml/,"3,622",30
https://www.instagram.com/p/BOFs9mtg70Z/,"3,715",31
https://www.instagram.com/p/BN4Hf6eA8GZ/,"3,517",20
https://www.instagram.com/p/BNzedMYA12-/,"4,565",34
https://www.instagram.com/p/BNxZlw7gB29/,"3,402",32
https://www.instagram.com/p/BNu89qCANSY/,"2,938",15
https://www.instagram.com/p/BNt3ULJAJmJ/,"2,791",25
https://www.instagram.com/p/BNrlVbaA1Jw/,"2,295",19
https://www.instagram.com/p/BNn2OkoAGDk/,"4,705",66
https://www.instagram.com/p/BNnq6wQAvsC/,"2,583",29
https://www.instagram.com/p/BNnD0feAU2N/,"1,515",14
https://www.instagram.com/p/BNmgWA5Aqv3/,"4,521",67
https://www.instagram.com/p/BNmKUAZgNvz/,"3,516",37
https://www.instagram.com/p/BNjrFAVAVm7/,"2,792",24
https://www.instagram.com/p/BNiAv04Ae24/,"2,897",19
https://www.instagram.com/p/BNhxBJMgs0Y/,"3,397",29
https://www.instagram.com/p/BNfAbVdg_36/,"3,568",47
https://www.instagram.com/p/BNbwbfEgoEi/,"3,946",39
https://www.instagram.com/p/BNZrFdng6bH/,"3,653",17
https://www.instagram.com/p/BNYIuIpg1LJ/,"2,619",30
https://www.instagram.com/p/BNX3khwAiSS/,"2,448",17
https://www.instagram.com/p/BNXpKVcAQRf/,"5,147",76
https://www.instagram.com/p/BNXYENQALbP/,"2,264",37
https://www.instagram.com/p/BNXA4AtAzcs/,"3,376",68
https://www.instagram.com/p/BNWpi27ADx8/,"2,993",77
https://www.instagram.com/p/BNWZZS8gPpN/,"2,798",17
https://www.instagram.com/p/BNVtmhoArA_/,"2,699",17
https://www.instagram.com/p/BNVizgbAKhJ/,"2,698",21
https://www.instagram.com/p/BNU5a7vAvPj/,"3,802",114
https://www.instagram.com/p/BNUO_SiAOi0/,"3,348",64
https://www.instagram.com/p/BNSvkG3ge4J/,"2,052",8
https://www.instagram.com/p/BNR8HNkg0Uc/,"2,499",19
https://www.instagram.com/p/BNRj9IygBoH/,"2,548",31
https://www.instagram.com/p/BNPb5nIg0gy/,"3,572",69
https://www.instagram.com/p/BNPMS2hAGyd/,"5,330",131
https://www.instagram.com/p/BNOEkGWg5bp/,"2,692",99
https://www.instagram.com/p/BNMtlUMgWuS/,"6,369",63
https://www.instagram.com/p/BNMEj8LAZtM/,"2,150",31
https://www.instagram.com/p/BNLEQo7Au3F/,"2,884",50
https://www.instagram.com/p/BNKtrB7ANoE/,"1,198",19
https://www.instagram.com/p/BNKQrC6ALw0/,"1,514",31
https://www.instagram.com/p/BNKFvE-AovX/,"1,842",5
https://www.instagram.com/p/BNHsvdhgkR-/,"2,023",57
https://www.instagram.com/p/BNHEQpgAwQW/,"1,788",21
https://www.instagram.com/p/BNGIzmWAoxP/,"1,843",28
https://www.instagram.com/p/BNFkOemgT95/,"4,661",96
https://www.instagram.com/p/BNFZuovg7H9/,909,1
https://www.instagram.com/p/BNFOBVIg5bB/,"1,241",7
https://www.instagram.com/p/BNEyHGbggw-/,"2,085",62
https://www.instagram.com/p/BNDchHrA0TT/,"1,509",6
https://www.instagram.com/p/BNDB4kzAni6/,"2,600",46
https://www.instagram.com/p/BNCaP91AqPf/,"3,657",111
https://www.instagram.com/p/BNBvYoAg7wK/,990,3
https://www.instagram.com/p/BNBYRe4Aj-v/,923,6
https://www.instagram.com/p/BNApHIggg-C/,"1,385",34
https://www.instagram.com/p/BNAVqRyAqAN/,"1,458",7
https://www.instagram.com/p/BNAMpiIAZz6/,"1,955",58
https://www.instagram.com/p/8qeuSiqD9o/,511,16
https://www.instagram.com/p/8EbTb-qDzz/,439,12
https://www.instagram.com/p/7rFXwlKDw5/,567,39
https://www.instagram.com/p/7SUXdZKD_a/,476,15
https://www.instagram.com/p/7K9x3hKD6D/,418,14
https://www.instagram.com/p/7BnPrlqD8x/,399,16
https://www.instagram.com/p/6hzm-3qD2h/,277,17
https://www.instagram.com/p/6ajlRKqD5F/,228,1
https://www.instagram.com/p/6NddkzqD7N/,369,13
https://www.instagram.com/p/6Iex0AqD9B/,328,15
https://www.instagram.com/p/6A2gCIqD1X/,324,11
https://www.instagram.com/p/57fsiwKD5N/,310,15
https://www.instagram.com/p/52Pq6IqD1w/,233,3
https://www.instagram.com/p/5xjQ_JKD9N/,157,5
https://www.instagram.com/p/5v_RVTKD_S/,354,20
https://www.instagram.com/p/5v_GOIqD-v/,193,4
https://www.instagram.com/p/5v-tUvKD9b/,549,17
https://www.instagram.com/p/5v-nu8qD9I/,268,2
https://www.instagram.com/p/5v-b5NqD8W/,185,2
https://www.instagram.com/p/5v-UCZKD7z/,344,13
https://www.instagram.com/p/5v-ILgqD6k/,248,11
https://www.instagram.com/p/5v994cqD40/,289,3
